transcript_id,ERR5060645,ERR5060646
transcript:Os01t0915200-01,349,927
transcript:Os11t0132000-01,438,583
transcript:ENSRNA049448338-T1,0,0
transcript:Os04t0225250-00,0,0
transcript:Os01t0848250-01,0,4
transcript:Os12t0458100-01,0,0
transcript:Os01t0787101-00,0,0
transcript:Os06t0102700-01,981,2072
transcript:Os04t0511200-01,9432,12274
transcript:Os03t0767800-02,573,1765
transcript:Os07t0138100-02,1070,1388
transcript:Os07t0138100-01,199,366
transcript:Os03t0767800-01,1813,3626
transcript:Os02t0697800-01,1586,2092
transcript:Os12t0637400-01,0,0
transcript:Os10t0459550-00,0,5
transcript:Os02t0625100-00,10,18
transcript:Os12t0507300-00,281,661
transcript:Os03t0106400-01,82,113
transcript:Os05t0512000-01,189,196
transcript:Os09t0400100-01,2,5
transcript:Os06t0284900-00,94,74
transcript:Os05t0157200-01,2647,4637
transcript:Os01t0191000-00,47,75
transcript:Os04t0152000-00,0,0
transcript:Os02t0284600-01,6544,7083
transcript:Os11t0460700-01,253,348
transcript:Os08t0484301-01,124,129
transcript:Os03t0558400-01,64,121
transcript:Os05t0320700-02,6535,16674
transcript:Os11t0128500-01,0,0
transcript:Os11t0602300-01,773,777
transcript:Os04t0561700-01,415,385
transcript:Os09t0565900-01,0,0
transcript:Os09t0295300-00,17,12
transcript:Os09t0544000-01,235,318
transcript:Os02t0139600-01,704,1056
transcript:Os02t0139600-02,92,144
transcript:Os06t0471100-00,115,132
transcript:Os09t0410500-01,3,3
transcript:Os04t0192775-00,0,5
transcript:Os09t0429100-00,21,13
transcript:Os01t0210750-00,116,116
transcript:ENSRNA049468923-T1,0,0
transcript:Os01t0117600-01,224,271
transcript:Os11t0704300-01,20,103
transcript:Os12t0113500-01,105,460
transcript:Os12t0113500-02,218,161
transcript:Os11t0704300-02,298,280
transcript:Os08t0429200-01,146,149
transcript:Os03t0808900-01,474,1916
transcript:Os04t0465000-02,123,135
transcript:Os05t0271300-00,114,104
transcript:Os04t0465000-01,1111,1837
transcript:Os08t0511900-01,1305,2388
transcript:Os06t0624700-01,136,153
transcript:Os03t0602300-01,2290,4450
transcript:Os01t0289732-01,3,30
transcript:Os01t0162400-01,5,16
transcript:Os02t0816400-02,541,484
transcript:Os08t0407600-01,173,293
transcript:Os02t0507600-01,77,110
transcript:Os02t0816400-01,425,647
transcript:Os07t0449700-01,0,0
transcript:Os07t0126401-02,0,0
transcript:Os03t0823500-02,1894,2191
transcript:ENSRNA049466137-T1,0,0
transcript:Os07t0211900-01,430,678
transcript:Os04t0180300-01,0,9
transcript:Os06t0606900-01,532,809
transcript:Os09t0409312-00,0,0
transcript:ENSRNA049471512-T1,1,4
transcript:ENSRNA049469734-T1,8,78
transcript:Os05t0378500-00,0,0
transcript:Os12t0132200-02,2,13
transcript:Os12t0132200-01,1372,1740
transcript:Os07t0616000-02,8,16
transcript:Os10t0205200-02,29,22
transcript:Os02t0167300-02,611,764
transcript:Os04t0355401-01,51,440
transcript:Os02t0167300-01,7241,8083
transcript:Os03t0831900-01,2007,2298
transcript:Os07t0484401-00,33,42
transcript:Os10t0396400-02,63,52
transcript:Os07t0667350-00,0,0
transcript:Os06t0343000-01,151,155
transcript:Os06t0162800-01,393,639
transcript:Os02t0827400-00,39,63
transcript:Os01t0803900-01,39,11
transcript:Os01t0212000-01,30,40
transcript:Os08t0556101-00,0,0
transcript:Os03t0174600-02,165,168
transcript:Os08t0566000-01,1861,3301
transcript:Os03t0174600-01,462,617
transcript:Os07t0548300-01,183,242
transcript:Os01t0571300-01,476,945
transcript:Os04t0444800-01,1477,2141
transcript:Os05t0154800-01,1582,2005
transcript:Os04t0444800-02,2747,6680
transcript:Os11t0260200-00,0,0
transcript:Os11t0513500-00,269,408
transcript:Os11t0696400-00,20,25
transcript:Os01t0158533-00,7,20
transcript:Os05t0481600-01,2346,2869
transcript:Os08t0398350-00,10,55
transcript:Os01t0304400-00,0,0
transcript:Os07t0107583-00,0,0
transcript:Os07t0687700-01,2568,4011
transcript:Os05t0230600-02,76,82
transcript:Os05t0230600-01,6707,8816
transcript:Os01t0502400-01,1405,1590
transcript:Os07t0139500-01,1234,1458
transcript:Os02t0808500-01,148,410
transcript:Os01t0226600-02,29,40
transcript:Os01t0709750-01,243,463
transcript:Os01t0226600-01,9,13
transcript:Os12t0556600-01,71,106
transcript:Os12t0556600-02,649,612
transcript:Os01t0821900-01,397,431
transcript:Os03t0296100-00,0,0
transcript:Os06t0611000-02,36,26
transcript:Os06t0611000-01,943,1371
transcript:Os04t0605300-02,14,192
transcript:Os04t0605300-01,652,654
transcript:Os01t0153600-00,0,0
transcript:Os05t0590550-01,0,0
transcript:Os05t0378800-01,35,27
transcript:Os05t0378800-02,2147,2452
transcript:Os05t0378800-03,55,336
transcript:Os01t0814300-01,66,62
transcript:Os08t0384500-01,525,1496
transcript:Os03t0183300-02,80,102
transcript:Os03t0183300-01,1472,2790
transcript:Os12t0270900-01,98,335
transcript:Os06t0287500-02,0,0
transcript:Os03t0425600-00,9,8
transcript:Os07t0637400-01,642,803
transcript:Os01t0153400-01,853,888
transcript:Os11t0205900-00,100,122
transcript:Os05t0548100-02,1606,1859
transcript:Os04t0683950-00,1,1
transcript:Os04t0363976-00,0,0
transcript:Os03t0206700-00,289,768
transcript:Os04t0400000-00,0,0
transcript:Os03t0741900-00,0,0
transcript:Os05t0252701-00,0,0
transcript:Os08t0230100-00,268,185
transcript:Os06t0640800-00,9,13
transcript:Os03t0398600-00,28,55
transcript:Os07t0513400-01,0,11
transcript:Os11t0618700-01,178,24
transcript:Os05t0514300-01,3575,5066
transcript:Os02t0599151-00,217,232
transcript:Os02t0622100-01,1111,3375
transcript:Os09t0103700-01,1502,3034
transcript:Os12t0225100-01,6095,9677
transcript:Os03t0800100-01,1264,1782
transcript:Os07t0211500-01,53,613
transcript:Os05t0514300-02,536,1153
transcript:Os12t0175400-01,434,1074
transcript:Os01t0393200-00,8,23
transcript:Os02t0525100-01,59,66
transcript:Os07t0631900-02,1,1
transcript:Os01t0710250-01,147,214
transcript:Os12t0162100-01,2,2
transcript:Os12t0162100-02,2779,3924
transcript:Os10t0186900-01,20,5
transcript:Os07t0501400-00,0,0
transcript:Os02t0205400-01,1269,1120
transcript:Os07t0127500-01,0,2
transcript:Os06t0292400-00,412,814
transcript:Os06t0716467-00,0,0
transcript:Os07t0578050-00,25,16
transcript:Os06t0216966-01,0,0
transcript:Os01t0242400-01,3,0
transcript:Os12t0131233-00,2,0
transcript:Os06t0100550-00,3,0
transcript:Os08t0114125-00,0,0
transcript:Os02t0770700-01,419,491
transcript:Os12t0165000-01,3117,4497
transcript:Os02t0738200-01,12,138
transcript:Os02t0567200-01,1245,2279
transcript:Os03t0798000-01,0,0
transcript:Os06t0609600-02,1508,1545
transcript:Os03t0775250-00,10,9
transcript:Os10t0466500-02,22,66
transcript:Os06t0618300-01,572,648
transcript:Os03t0110600-00,269,490
transcript:Os07t0607800-02,252,430
transcript:Os07t0468100-02,843,1682
transcript:Os10t0548100-01,773,2292
transcript:Os07t0259450-00,0,0
transcript:Os06t0308800-01,1229,3251
transcript:Os04t0686650-00,338,813
transcript:Os08t0558800-02,27,12
transcript:Os08t0558800-01,2967,3966
transcript:Os08t0434100-01,3563,2133
transcript:Os06t0670500-02,70,57
transcript:Os03t0126300-01,0,0
transcript:Os03t0126300-02,4,10
transcript:Os03t0126300-03,135,153
transcript:Os03t0126300-04,55,83
transcript:Os12t0194266-00,149,283
transcript:Os10t0493300-01,2693,5242
transcript:Os01t0829400-01,67,244
transcript:Os10t0493300-02,167,189
transcript:Os01t0823951-00,1,0
transcript:Os09t0368200-00,5,34
transcript:Os09t0482500-01,9,44
transcript:Os06t0206000-00,155,111
transcript:Os02t0610851-00,0,0
transcript:Os06t0649700-00,219,373
transcript:Os01t0158200-01,588,2147
transcript:Os08t0550200-01,15,11
transcript:Os04t0643500-00,0,0
transcript:Os05t0586400-01,685,888
transcript:Os06t0270950-01,96,135
transcript:Os03t0318150-00,0,1
transcript:Os05t0353300-00,605,1058
transcript:Os03t0225150-00,0,0
transcript:Os08t0519800-02,7256,9588
transcript:Os06t0649500-02,131,363
transcript:Os06t0649500-01,1393,1677
transcript:Os08t0519800-01,676,832
transcript:Os07t0269400-00,0,20
transcript:Os01t0605700-01,219,103
transcript:Os02t0303000-01,0,2
transcript:Os07t0108800-01,23,38
transcript:Os01t0158900-02,12,143
transcript:Os01t0158900-01,1184,1521
transcript:Os06t0249500-00,118,109
transcript:Os02t0178700-01,160,119
transcript:Os01t0743600-01,60,60
transcript:Os01t0743600-02,291,309
transcript:Os03t0155500-00,8,0
transcript:Os06t0125700-01,71,69
transcript:Os08t0546400-01,3079,3184
transcript:Os12t0534100-01,239,234
transcript:Os09t0564450-01,0,0
transcript:Os05t0391300-00,1,1
transcript:Os02t0203300-00,98,107
transcript:Os04t0533200-00,25,70
transcript:Os03t0374900-00,2,1
transcript:Os08t0323700-01,3632,6886
transcript:Os03t0386600-02,37,18
transcript:Os03t0386600-01,53,46
transcript:Os02t0623600-01,7,0
transcript:Os01t0231700-01,1656,1586
transcript:Os05t0590000-02,1,1
transcript:Os01t0825800-01,716,901
transcript:Os03t0314100-02,159,277
transcript:Os03t0314100-01,5410,7808
transcript:Os01t0825800-02,81,343
transcript:Os03t0207900-02,17,23
transcript:Os05t0107000-01,9,15
transcript:Os03t0207900-01,2044,2230
transcript:Os09t0413700-02,945,917
transcript:Os09t0413700-01,94,71
transcript:Os03t0405550-00,0,0
transcript:Os02t0618301-00,0,0
transcript:Os01t0943800-01,3886,5753
transcript:Os01t0943800-02,1574,1223
transcript:Os01t0152675-00,0,12
transcript:Os01t0266200-01,1176,1679
transcript:Os04t0404601-00,636,478
transcript:Os04t0514600-00,231,3039
transcript:Os06t0328966-00,13,58
transcript:Os06t0191200-01,763,954
transcript:Os04t0136200-00,0,0
transcript:Os02t0329933-00,1,3
transcript:Os04t0580866-00,5,8
transcript:Os07t0211400-01,1472,1465
transcript:Os02t0218300-01,192,239
transcript:Os02t0614966-00,0,32
transcript:Os02t0310500-00,0,0
transcript:Os01t0291500-01,470,646
transcript:Os02t0254100-00,0,0
transcript:Os01t0291500-02,7,75
transcript:Os12t0510750-00,25,85
transcript:Os03t0859300-02,1746,2269
transcript:Os03t0859300-01,223,326
transcript:Os06t0300100-00,0,0
transcript:Os06t0105900-01,6842,11748
transcript:Os05t0515200-01,27,57
transcript:Os05t0547850-01,3210,4075
transcript:Os01t0693700-00,5,3
transcript:Os04t0278101-00,0,0
transcript:Os02t0290600-01,1220,2061
transcript:Os02t0290600-02,400,448
transcript:Os08t0512801-00,0,0
transcript:Os06t0321700-01,8,21
transcript:Os06t0657500-02,43,199
transcript:Os06t0657500-03,2,3
transcript:Os06t0657500-01,100,195
transcript:Os01t0910400-00,40,34
transcript:Os09t0473600-00,436,695
transcript:Os08t0516200-00,0,0
transcript:Os09t0324000-02,1644,4781
transcript:Os06t0602950-00,5,0
transcript:Os01t0233000-01,1929,8381
transcript:Os03t0687400-00,0,2
transcript:Os01t0814800-01,156,263
transcript:Os12t0257000-01,359,831
transcript:Os04t0334700-02,0,0
transcript:Os12t0257000-02,269,445
transcript:Os01t0910200-01,152,193
transcript:Os02t0724300-02,72,154
transcript:Os02t0724300-01,113,119
transcript:Os05t0169450-00,4,14
transcript:Os04t0177000-00,0,0
transcript:Os01t0950100-00,0,0
transcript:Os10t0190800-01,246,752
transcript:Os01t0730100-01,132,91
transcript:Os04t0107600-01,179,178
transcript:Os04t0107600-02,126,83
transcript:Os06t0304700-01,167,221
transcript:Os08t0246351-00,0,0
transcript:Os09t0349600-01,0,0
transcript:Os07t0603200-01,1070,1413
transcript:Os04t0127750-01,4,15
transcript:Os01t0210700-02,32,58
transcript:Os10t0103622-00,0,0
transcript:Os01t0210700-01,0,21
transcript:Os03t0773300-01,888,1240
transcript:Os03t0773300-02,13,11
transcript:Os03t0291800-03,159,13
transcript:Os08t0458200-01,418,689
transcript:Os02t0277600-01,312,399
transcript:Os01t0921450-00,17,32
transcript:Os05t0240200-01,657,539
transcript:Os05t0312500-01,17,0
transcript:Os05t0542200-01,607,904
transcript:Os10t0454300-01,0,0
transcript:Os01t0785500-00,1,0
transcript:Os10t0135200-01,547,689
transcript:Os07t0567025-00,0,0
transcript:Os01t0550800-01,6,10
transcript:Os09t0572000-01,0,17
transcript:Os10t0141600-02,7,8
transcript:Os10t0141600-01,104,133
transcript:Os06t0628500-00,0,0
transcript:Os01t0383100-01,48,137
transcript:Os11t0236100-01,611,1537
transcript:Os07t0539950-01,0,0
transcript:Os10t0172100-00,0,0
transcript:Os02t0496900-01,1089,1318
transcript:Os06t0175800-01,330,397
transcript:Os09t0116600-01,248,360
transcript:Os03t0826300-00,0,11
transcript:Os05t0339300-01,16,48
transcript:Os02t0643600-00,0,0
transcript:Os02t0816800-01,2906,3812
transcript:Os02t0293300-01,569,1613
transcript:Os06t0143600-01,274,601
transcript:Os11t0205800-01,261,493
transcript:Os03t0182700-02,2245,2714
transcript:Os05t0132500-02,878,1420
transcript:Os05t0132500-01,764,902
transcript:ENSRNA049468231-T1,0,0
transcript:Os03t0164100-01,0,0
transcript:Os03t0164100-02,919,1153
transcript:Os11t0247300-01,60524,71404
transcript:Os02t0597800-01,970,1523
transcript:Os09t0360701-01,2,8
transcript:Os08t0449200-01,12,11
transcript:ENSRNA049441959-T1,0,0
transcript:Os10t0502900-01,1701,2533
transcript:Os04t0314500-00,33,0
transcript:Os09t0413600-01,5185,7392
transcript:Os09t0413600-02,10,0
transcript:Os03t0617101-00,174,202
transcript:Os04t0485100-01,1782,1573
transcript:Os02t0167000-00,353,526
transcript:Os11t0158500-01,512,822
transcript:Os02t0448600-01,972,1164
transcript:Os12t0510200-01,763,1218
transcript:Os01t0182400-01,271,304
transcript:Os03t0830800-01,3,0
transcript:Os11t0124900-01,91,105
transcript:Os11t0575600-01,0,0
transcript:Os02t0513400-00,0,0
transcript:Os12t0615100-02,57,48
transcript:Os06t0474300-01,2,18
transcript:Os09t0306232-01,25,11
transcript:Os04t0204000-00,0,0
transcript:Os09t0485201-00,0,0
transcript:Os02t0191200-00,22,33
transcript:Os02t0108700-00,38,107
transcript:Os12t0596900-01,366,615
transcript:Os01t0575801-00,0,16
transcript:Os01t0213300-00,2,0
transcript:Os04t0586700-01,32,46
transcript:Os09t0482200-01,10,48
transcript:Os06t0671800-01,314,234
transcript:Os04t0472100-01,0,0
transcript:Os03t0669300-02,482,1268
transcript:Os07t0126500-00,0,11
transcript:Os05t0205000-01,227,428
transcript:Os12t0133950-00,1,0
transcript:Os12t0235800-01,9826,9636
transcript:Os03t0650800-00,1094,1403
transcript:Os03t0851750-00,5,11
transcript:Os02t0826600-01,519,725
transcript:Os02t0178500-01,254,354
transcript:Os03t0687800-01,10,13
transcript:Os01t0516900-00,0,0
transcript:ENSRNA049471755-T1,0,0
transcript:Os04t0540900-01,61,132
transcript:Os03t0150550-00,0,0
transcript:Os04t0609200-01,434,744
transcript:Os05t0408900-03,328,437
transcript:Os04t0250200-01,734,842
transcript:Os01t0375200-03,169,155
transcript:Os01t0375200-02,1208,2011
transcript:Os01t0375200-01,226,494
transcript:Os06t0166200-01,165,112
transcript:ENSRNA049441495-T1,0,0
transcript:Os03t0607200-01,2064,3840
transcript:Os06t0278300-00,0,0
transcript:Os03t0847800-01,106,196
transcript:Os09t0531950-00,10,15
transcript:Os07t0511000-01,889,1899
transcript:ENSRNA049468722-T1,2,0
transcript:Os12t0552300-01,80,164
transcript:Os09t0565000-00,0,0
transcript:Os07t0541900-01,13,137
transcript:Os04t0494400-01,888,1277
transcript:ENSRNA049474612-T1,0,0
transcript:Os10t0343050-01,59,42
transcript:Os06t0705700-01,223,270
transcript:Os03t0238300-02,3,9
transcript:Os03t0238300-01,32,22
transcript:ENSRNA049475084-T1,0,1
transcript:Os01t0256300-00,0,6
transcript:Os06t0729800-01,3,9
transcript:Os10t0563700-01,5629,5407
transcript:Os02t0731900-01,223,206
transcript:Os03t0738101-00,47,109
transcript:Os04t0546400-01,910,1018
transcript:Os06t0705100-02,242,190
transcript:Os06t0705100-03,59,84
transcript:Os08t0189200-01,94,769
transcript:Os04t0182800-01,712,946
transcript:Os04t0249500-01,5,12
transcript:Os11t0619800-01,0,0
transcript:Os09t0255000-01,696,1130
transcript:Os05t0443500-01,1455,1483
transcript:Os10t0475900-01,347,308
transcript:Os08t0543000-00,193,214
transcript:Os09t0357300-01,758,0
transcript:Os03t0144500-01,14,12
transcript:Os10t0550033-00,83,47
transcript:Os03t0170701-00,26,36
transcript:Os09t0502500-01,24,90
transcript:Os02t0175500-01,681,1259
transcript:Os01t0953500-01,707,989
transcript:Os05t0453401-00,0,7
transcript:Os07t0540200-01,211,372
transcript:Os09t0500200-01,386,485
transcript:Os02t0128100-00,242,351
transcript:Os02t0523650-01,1,0
transcript:Os07t0228000-01,337,475
transcript:Os07t0228000-02,19,0
transcript:Os02t0202700-01,41,143
transcript:Os07t0228000-04,349,566
transcript:Os01t0287600-01,0,22
transcript:Os05t0311801-00,0,82
transcript:Os09t0479133-00,28,31
transcript:Os05t0456962-00,72,106
transcript:transcript-orf25,19,43
transcript:Os05t0345100-00,136,217
transcript:Os06t0273400-01,52,89
transcript:Os05t0403400-01,117,128
transcript:Os06t0592200-00,190,288
transcript:Os01t0846000-01,738,1052
transcript:Os02t0321000-01,125,127
transcript:Os06t0661766-00,2153,3326
transcript:Os11t0194600-01,0,0
transcript:Os07t0668900-01,306,262
transcript:Os04t0587500-01,10,231
transcript:Os11t0102100-01,0,0
transcript:ENSRNA049475228-T1,0,0
transcript:Os05t0403600-01,228,281
transcript:Os05t0588300-01,36,71
transcript:Os04t0418100-00,35,44
transcript:Os01t0263300-01,80,84
transcript:Os03t0206400-01,4,50
transcript:Os03t0206400-02,210,570
transcript:Os11t0213500-01,41,82
transcript:Os04t0455650-00,29,34
transcript:Os07t0543500-00,6,0
transcript:Os01t0781833-01,0,1677
transcript:Os07t0472100-00,217,262
transcript:Os04t0550833-00,0,0
transcript:Os05t0371600-01,33,41
transcript:Os07t0158900-01,3928,667
transcript:Os07t0158900-02,224,175
transcript:Os04t0313301-00,0,0
transcript:Os04t0516550-00,0,0
transcript:Os03t0769050-00,313,293
transcript:Os08t0335600-01,0,11
transcript:Os11t0526000-01,20,228
transcript:Os09t0484800-01,473,810
transcript:Os07t0558500-01,1663,2274
transcript:Os07t0268800-01,0,10
transcript:Os09t0383300-01,170,154
transcript:Os07t0558500-02,226,422
transcript:Os01t0388200-01,1231,1478
transcript:Os03t0790801-00,0,0
transcript:Os06t0322400-00,5,8
transcript:Os02t0576900-00,0,0
transcript:Os08t0224100-01,4924,6250
transcript:Os02t0775100-01,739,1141
transcript:Os01t0332500-01,49,91
transcript:Os03t0334951-00,3,3
transcript:Os10t0479800-01,420,1071
transcript:Os01t0723100-01,28,159
transcript:Os10t0427600-01,0,0
transcript:Os02t0725700-01,18,5
transcript:Os05t0537200-01,178,229
transcript:Os03t0167700-01,5093,6274
transcript:Os03t0167700-02,21,17
transcript:Os10t0161100-01,138,197
transcript:Os08t0323400-01,182,426
transcript:Os01t0750300-03,18,185
transcript:Os01t0750300-02,29,27
transcript:Os01t0750300-01,3957,3418
transcript:Os11t0160000-00,5,13
transcript:Os10t0132901-00,649,881
transcript:Os01t0332700-00,0,6
transcript:Os07t0174900-00,0,0
transcript:Os09t0543100-03,1,6
transcript:Os09t0543100-02,1193,3092
transcript:Os09t0543100-01,2,5
transcript:Os09t0473800-01,24,21
transcript:Os10t0579800-01,1578,4795
transcript:Os10t0579800-02,463,1359
transcript:Os05t0475400-02,105,386
transcript:Os03t0608000-01,5,20
transcript:Os02t0792900-03,4853,8623
transcript:ENSRNA050013647-T1,2,4
transcript:Os02t0792900-01,3873,5613
transcript:Os07t0537200-01,3,20
transcript:Os07t0642950-00,0,17
transcript:Os07t0248150-00,0,0
transcript:Os05t0296600-01,636,999
transcript:Os01t0665400-01,423,659
transcript:Os03t0284900-04,24,10
transcript:Os03t0706650-00,0,0
transcript:Os03t0284900-01,214,476
transcript:Os03t0284900-03,0,26
transcript:Os03t0284900-02,69,37
transcript:Os03t0425300-02,31,184
transcript:Os03t0425300-01,1726,3432
transcript:Os11t0173750-00,0,0
transcript:Os03t0429000-01,1530,4089
transcript:Os05t0278950-00,0,0
transcript:Os02t0580900-01,597,1524
transcript:Os02t0580900-02,53,117
transcript:Os05t0534500-01,3,20
transcript:Os08t0496500-01,523,938
transcript:Os05t0277200-01,124,191
transcript:Os10t0370100-01,969,503
transcript:Os03t0596101-01,9,125
transcript:Os07t0130100-01,121,178
transcript:Os08t0474800-01,25,28
transcript:Os02t0572200-01,61,79
transcript:Os03t0565825-00,0,0
transcript:Os05t0581700-01,11,5
transcript:Os12t0625200-01,0,0
transcript:Os12t0625200-02,99,167
transcript:ENSRNA049466562-T1,1,2
transcript:Os08t0193000-00,0,0
transcript:Os05t0400800-02,134,229
