gene_id,ERR5060645,ERR5060646
gene:Os05g0110800,1001,1462
gene:Os07g0176500,854,3094
gene:Os02g0518400,523,720
gene:Os05g0137700,56,74
gene:Os05g0449200,16,39
gene:Os01g0813800,0,0
gene:Os10g0556700,14066,15644
gene:Os03g0204300,1890,269
gene:ENSRNA049472998,10,3
gene:Os08g0411200,335,302
gene:Os08g0416250,38,54
gene:Os03g0301550,52,63
gene:Os06g0716200,5,0
gene:Os02g0596300,0,6
gene:Os09g0539800,4015,3267
gene:Os09g0512066,0,0
gene:ENSRNA049475342,0,0
gene:Os05g0542600,1492,2477
gene:Os12g0641500,5740,7120
gene:Os01g0743600,351,369
gene:Os06g0184100,51,55
gene:Os08g0191150,3,3
gene:Os02g0699600,4924,6441
gene:Os01g0857700,1874,2745
gene:Os01g0262700,1488,1347
gene:Os02g0134500,707,812
gene:Os07g0633600,3750,5750
gene:Os07g0229900,5339,4133
gene:Os12g0229100,156,0
gene:Os02g0652100,12,0
gene:Os01g0811400,512,513
gene:Os05g0178400,1293,1573
gene:Os01g0666500,793,884
gene:Os09g0470500,532,955
gene:Os08g0566100,191,153
gene:Os05g0427900,5,8
gene:Os01g0357200,54,54
gene:Os12g0178100,1293,1247
gene:Os12g0189100,16,0
gene:Os01g0976300,58,105
gene:Os08g0266400,89,106
gene:Os03g0300200,938,1334
gene:Os04g0389901,1513,1735
gene:Os01g0279300,3338,4940
gene:Os05g0502800,572,766
gene:Os02g0235900,363,509
gene:Os01g0264700,5932,7964
gene:Os11g0154700,0,0
gene:Os09g0278300,11,17
gene:Os04g0685200,38,93
gene:Os12g0208950,0,15
gene:Os11g0620400,625,924
gene:Os05g0348100,127,203
gene:Os01g0660900,249,280
gene:Os07g0218832,0,0
gene:Os03g0412800,144,176
gene:Os02g0151800,7106,8825
gene:Os10g0525500,104,127
gene:Os09g0371625,2,2
gene:Os03g0576900,6575,11441
gene:Os01g0839801,0,5
gene:Os01g0243000,116,210
gene:Os02g0157400,0,2
gene:Os08g0143400,1200,1809
gene:Os10g0531900,58,410
gene:Os02g0224100,486,517
gene:Os07g0545100,36,55
gene:Os10g0516200,190,328
gene:Os07g0622200,14826,24010
gene:Os02g0234051,0,0
gene:Os06g0153000,34,28
gene:Os11g0224040,0,0
gene:Os01g0738100,347,400
gene:Os12g0634900,48,106
gene:Os12g0258200,2095,2357
gene:Os08g0494350,70,74
gene:Os01g0892600,2044,2551
gene:Os08g0288400,8,22
gene:Os12g0126300,428,416
gene:Os04g0447300,0,0
gene:Os01g0649732,0,0
gene:Os09g0388850,0,0
gene:Os07g0150100,1575,2307
gene:Os03g0862150,25,20
gene:Os09g0551600,3527,5927
gene:Os06g0705300,1553,1739
gene:Os06g0175900,2507,1817
gene:Os05g0513800,381,735
gene:Os06g0662700,0,8
gene:Os08g0501700,0,3
gene:Os03g0185950,3,19
gene:Os02g0267200,291,168
gene:Os07g0639600,1785,3495
gene:Os10g0402400,24,59
gene:Os03g0769000,302,320
gene:Os10g0102900,1384,934
gene:Os03g0652400,0,0
gene:Os09g0119100,4610,4449
gene:Os01g0890600,9,22
gene:Os01g0620301,24,27
gene:Os01g0916100,0,0
gene:Os12g0541600,212,332
gene:Os04g0396500,20,13
gene:Os12g0612850,11,3
gene:Os04g0572100,5,13
gene:Os04g0418800,7601,27386
gene:Os07g0619500,64,104
gene:Os01g0553600,1419,1668
gene:ENSRNA049448329,0,0
gene:Os02g0810450,1263,1513
gene:Os01g0283600,373,240
gene:Os12g0101600,0,0
gene:Os03g0306200,1639,1801
gene:Os02g0454950,0,0
gene:Os11g0179400,0,2
gene:Os01g0691400,9,25
gene:Os07g0260300,575,609
gene:Os12g0565133,0,22
gene:Os09g0468000,83,375
gene:Os05g0500950,0,4
gene:Os07g0466000,0,0
gene:Os08g0259100,36,26
gene:Os11g0312220,1484,1534
gene:Os04g0221300,694,722
gene:Os09g0386450,0,0
gene:Os08g0499300,317,513
gene:Os03g0762400,6669,10559
gene:Os03g0389175,0,0
gene:Os04g0345700,17,39
gene:Os06g0505700,114,125
gene:ENSRNA049476083,1,0
gene:ENSRNA049476086,0,0
gene:Os12g0583700,366,635
gene:Os03g0111500,1337,1540
gene:Os01g0281600,24,37
gene:Os11g0588300,1241,1747
gene:Os05g0212550,0,0
gene:ENSRNA049473108,5,6
gene:Os03g0183500,6,20
gene:Os02g0313400,5583,5689
gene:Os10g0100500,398,693
gene:Os06g0587000,0,0
gene:Os01g0293100,0,0
gene:Os06g0701100,19758,27792
gene:ENSRNA049449056,0,0
gene:Os11g0109900,833,942
gene:Os12g0630100,1156,682
gene:Os03g0347700,8,15
gene:Os09g0429300,65,62
gene:Os02g0823800,1334,1839
gene:Os04g0176200,20,66
gene:Os03g0847800,106,196
gene:Os02g0653800,1989,3981
gene:Os05g0218400,4767,7520
gene:Os05g0566400,5896,5488
gene:Os04g0350100,106,240
gene:Os12g0114000,179,764
gene:Os11g0587300,35,92
gene:Os02g0763800,184,561
gene:Os02g0719600,0,18
gene:Os04g0401200,0,16
gene:Os04g0470150,21,61
gene:Os04g0371000,119,431
gene:Os10g0341750,0,0
gene:Os02g0452500,2643,4923
gene:Os03g0405100,1161,1423
gene:Os03g0266300,11253,24614
gene:Os04g0641400,2332,6667
gene:Os02g0816400,966,1131
gene:Os03g0731850,0,1
gene:Os06g0698500,2231,2622
gene:Os02g0823000,2925,5154
gene:Os12g0149700,18,18
gene:Os10g0140700,273,497
gene:Os07g0167000,1995,2240
gene:Os02g0718950,0,1
gene:Os03g0126850,40,68
gene:Os07g0126401,0,0
gene:Os12g0138200,0,0
gene:Os07g0462200,1577,2051
gene:Os04g0349600,63,103
gene:Os07g0691200,2705,2716
gene:Os03g0820900,2275,2980
gene:Os11g0129200,213,271
gene:Os08g0551600,14,11
gene:Os02g0551700,510,668
gene:Os12g0169600,335,861
gene:Os03g0810750,7,21
gene:Os08g0479400,74,146
gene:Os10g0359801,0,0
gene:Os05g0275600,181,198
gene:Os09g0344650,95,107
gene:Os06g0606900,532,809
gene:Os04g0117200,387,505
gene:Os02g0537700,4019,4344
gene:Os03g0226600,6515,9909
gene:Os03g0843700,1172,1660
gene:Os01g0705100,10,2
gene:Os01g0689451,3221,4043
gene:ENSRNA049475930,4,2
gene:Os02g0272400,178,226
gene:Os01g0768700,729,810
gene:Os12g0156100,48,10
gene:Os04g0522100,7,8
gene:Os04g0490900,25,20
gene:Os04g0648400,7,14
gene:ENSRNA049472337,64,69
gene:ENSRNA049471723,2,4
gene:Os01g0687500,512,348
gene:Os05g0106200,10,75
gene:Os07g0588100,13,22
gene:Os05g0172100,227,469
gene:Os11g0224900,363,52
gene:Os06g0309550,4,3
gene:Os08g0431900,17,15
gene:Os12g0110200,102,62
gene:Os07g0651800,68,113
gene:Os03g0689350,128,139
gene:Os09g0521350,0,0
gene:Os02g0574000,0,0
gene:Os01g0752300,5447,7291
gene:Os04g0593400,318,521
gene:Os11g0219000,370,274
gene:Os04g0633900,0,0
gene:Os05g0562400,5771,8283
gene:Os06g0670633,53,13
gene:Os06g0220200,0,0
gene:Os01g0761701,0,6
gene:Os05g0311500,906,1701
gene:Os09g0520000,386,426
gene:Os10g0555700,5,3
gene:Os08g0428100,262,412
gene:Os01g0943800,5460,6976
gene:Os12g0533400,28,34
gene:Os05g0147700,0,4
gene:Os01g0945600,23,66
gene:Os06g0116933,10,15
gene:Os11g0549665,3174,4982
gene:Os02g0782366,8,13
gene:Os07g0177000,26,58
gene:Os05g0355200,792,874
gene:ENSRNA049445145,0,0
gene:Os05g0141700,1383,4041
gene:Os12g0500400,0,10
gene:Os05g0521150,0,0
gene:Os02g0647900,445,878
gene:Os02g0135900,8981,7995
gene:Os01g0691500,888,1190
gene:Os01g0685900,225,182
gene:Os03g0687400,0,2
gene:Os02g0653200,1,8
gene:Os08g0529501,82,89
gene:Os05g0402900,130,384
gene:Os10g0503800,525,736
gene:Os01g0978000,671,724
gene:Os08g0557600,3231,10130
gene:Os04g0690100,60,82
gene:Os05g0456401,10,12
gene:Os01g0825166,0,0
gene:Os11g0431100,0,0
gene:Os01g0209700,18,30
gene:Os08g0473800,0,14
gene:Os06g0153100,0,0
gene:Os03g0398250,0,2
gene:Os07g0184633,0,668
gene:Os09g0359500,0,0
gene:Os06g0158900,2305,2654
gene:Os01g0512100,2125,2705
gene:Os02g0105100,5728,8539
gene:Os02g0152600,372,409
gene:Os09g0434500,43629,50580
gene:Os11g0135350,0,0
gene:Os04g0607450,5,7
gene:Os05g0414100,859,1453
gene:Os10g0176700,142,220
gene:Os12g0161900,500,574
gene:Os01g0630900,8,427
gene:Os08g0530500,204,227
gene:Os03g0324200,1181,2927
gene:Os01g0833500,26,27
gene:Os11g0488900,23,11
gene:Os05g0310750,0,92
gene:Os06g0683925,0,0
gene:Os10g0435900,0,0
gene:Os01g0377000,0,38
gene:Os11g0201329,0,0
gene:Os07g0280600,0,0
gene:Os01g0178700,350,498
gene:Os08g0237000,2513,6924
gene:Os01g0253600,734,825
gene:Os07g0204900,3265,4365
gene:Os08g0178800,223,503
gene:Os02g0137100,866,1182
gene:Os01g0644000,4123,4538
gene:Os11g0441550,42,72
gene:Os08g0556550,541,696
gene:Os12g0165766,10,10
gene:Os11g0284950,7,6
gene:Os09g0459450,137,297
gene:Os01g0587000,4331,6387
gene:Os05g0118800,644,719
gene:Os12g0489800,66,85
gene:Os02g0321600,155,301
gene:Os07g0552800,40,109
gene:Os02g0139100,1604,2125
gene:Os06g0599600,0,0
gene:Os07g0160050,52,24
gene:Os03g0318025,0,1
gene:Os12g0129350,327,462
gene:Os11g0134400,7,0
gene:ENSRNA049467328,0,0
gene:Os11g0440200,5,12
gene:Os01g0893400,1507,1851
gene:ENSRNA049448047,0,0
gene:Os12g0244100,164190,47662
gene:Os05g0357200,1265,2090
gene:Os03g0283100,6937,9389
gene:Os03g0247300,0,4074
gene:Os11g0659400,433,488
gene:Os11g0134500,1329,1890
gene:Os01g0675933,0,1
gene:Os07g0272700,5,0
gene:Os02g0323600,20,7
gene:Os01g0935700,1212,1909
gene:Os02g0264800,121,77
gene:Os03g0425800,5321,9204
gene:Os02g0126800,373,495
gene:Os09g0129450,0,0
gene:Os05g0245700,86,87
gene:Os02g0215500,275,258
gene:Os06g0474300,2,18
gene:Os03g0293500,18217,33488
gene:Os02g0228900,94,257
gene:Os05g0257333,205,354
gene:Os06g0256300,273,727
gene:Os08g0374600,8,46
gene:Os01g0901650,0,0
gene:Os07g0537400,89,102
gene:Os01g0871150,0,1
gene:Os09g0286501,0,0
gene:Os04g0458200,11705,15142
gene:Os10g0534801,5,3
gene:Os07g0204800,396,596
gene:Os04g0102700,1544,2324
gene:Os04g0191000,0,0
gene:Os06g0704600,5447,6966
gene:Os01g0125600,529,1264
gene:Os08g0214900,26,89
gene:Os02g0253601,0,0
gene:Os05g0508750,331,614
gene:ENSRNA049474657,0,1
gene:Os07g0114550,30,20
gene:Os11g0656000,0,0
gene:Os11g0170400,1563,1717
gene:Os08g0280200,1668,1746
gene:Os01g0550100,3221,3833
gene:Os04g0161100,42,0
gene:Os04g0477500,1664,2561
gene:Os04g0449450,7,12
gene:Os01g0182600,12399,14113
gene:Os04g0665600,127,258
gene:Os01g0124550,0,0
gene:Os02g0199950,4,10
gene:Os07g0535800,139,429
gene:Os04g0678200,383,860
gene:Os07g0599000,1024,1429
gene:Os06g0111300,618,760
gene:Os01g0106500,867,796
gene:Os06g0594100,3025,3139
gene:Os03g0857600,10,24
gene:Os05g0324400,18,108
gene:Os03g0740900,3,65
gene:Os11g0160900,0,17
gene:Os07g0182100,1784,2556
gene:Os10g0130300,0,3
gene:Os03g0406100,54,127
gene:Os07g0479400,235,343
gene:Os07g0123601,529,732
gene:Os06g0548150,0,0
gene:Os11g0130400,54,242
gene:Os08g0367300,138,189
gene:Os04g0467901,105,155
gene:Os12g0548300,1522,1342
gene:Os03g0141000,3745,4905
gene:Os03g0693800,4,55
gene:Os07g0168700,59,58
gene:Os03g0659350,117,187
gene:Os02g0516301,0,0
gene:Os10g0495300,2389,5390
gene:Os03g0830500,4,6519
gene:Os06g0209300,8548,10221
gene:Os07g0115200,60,170
gene:Os10g0407400,123,118
gene:Os06g0215950,2,3
gene:Os01g0100900,4249,6060
gene:Os03g0689833,22,51
gene:Os03g0756700,946,1855
gene:Os03g0133825,50,11
gene:Os12g0596850,5,8
gene:Os04g0275100,5,31
gene:Os04g0268700,6,28
gene:Os04g0456900,67,82
gene:Os08g0546800,998,2381
gene:Os04g0475900,0,11
gene:Os07g0580800,23,49
gene:Os04g0663600,0,2
gene:Os02g0828200,682,1181
gene:Os10g0498300,13,49
gene:Os06g0684000,749,905
gene:Os05g0203500,0,0
gene:Os04g0412100,595,947
gene:Os10g0139500,43,59
gene:Os11g0126250,0,6
gene:Os03g0836900,3,2
gene:Os04g0119300,436,661
gene:Os04g0348400,257,415
gene:Os08g0517150,0,0
gene:Os05g0573900,10,31
gene:Os03g0361500,0,0
gene:Os12g0528801,176,118
gene:Os02g0683100,4,21
gene:Os02g0193967,18,17
gene:Os06g0611400,0,0
gene:Os02g0495900,642,974
gene:Os06g0264750,0,0
gene:Os06g0237900,326,471
gene:Os11g0246300,132,165
gene:Os04g0625100,212,219
gene:Os02g0675400,2,16
gene:Os01g0965000,77,101
gene:Os08g0126350,27,26
gene:Os05g0568100,840,1486
gene:Os06g0199000,6,7
gene:Os08g0107900,305,448
gene:Os09g0334500,170,401
gene:Os02g0531600,6,12
gene:Os12g0145700,8104,13343
gene:Os03g0158250,45,125
gene:Os03g0807150,0,3
gene:Os07g0170200,337,346
gene:Os01g0817900,6,4
gene:Os01g0677900,23,95
gene:Os02g0549533,0,0
gene:Os08g0369300,689,809
gene:Os01g0704100,85,188
gene:Os10g0518150,808,708
gene:Os09g0369000,4258,9626
gene:Os06g0729900,381,751
gene:Os05g0550000,261,773
gene:Os06g0233950,0,0
gene:Os05g0432650,0,0
gene:Os10g0491100,325,459
gene:Os03g0116000,509,541
gene:Os04g0546400,910,1018
gene:Os08g0352400,102,121
gene:Os02g0500250,0,0
gene:Os05g0540900,837,1317
gene:Os03g0626650,14,12
gene:Os12g0233600,944,1076
gene:Os09g0413700,1039,988
gene:Os08g0552000,22,40
gene:Os08g0516200,0,0
gene:Os01g0740150,5,6
gene:Os01g0851000,296,468
gene:Os08g0525600,13419,16498
gene:Os10g0509700,12,17
gene:Os12g0174300,0,0
gene:Os01g0812850,0,0
gene:Os06g0184600,16,35
gene:Os05g0493800,12,12
gene:Os06g0666600,261,269
gene:Os05g0449500,1966,3786
gene:Os04g0404800,4134,9261
gene:Os04g0585050,48,202
gene:Os03g0257700,12,9
gene:Os01g0205100,460,568
gene:Os08g0289266,0,0
gene:Os02g0251200,111,169
gene:Os01g0210300,7,7
gene:Os06g0663200,1727,3158
gene:Os03g0333500,201,261
gene:Os09g0542900,34,100
gene:Os11g0669100,78,100
gene:Os06g0151401,0,2
gene:Os01g0974800,550,1004
gene:Os03g0199000,240,376
gene:Os10g0105750,20,10
gene:Os07g0233200,232,142
gene:Os08g0527600,276,389
gene:Os05g0464001,974,1529
gene:Os01g0828400,7,6
gene:Os06g0653200,75,30
gene:Os10g0332733,0,0
gene:Os10g0556000,4,2
gene:Os01g0219500,45,25
gene:Os01g0711100,1232,1730
gene:Os08g0119100,0,0
gene:Os08g0411500,116,178
gene:Os02g0259900,2079,4840
gene:Os05g0299101,50,102
gene:Os05g0528050,14,6
gene:Os08g0549100,3450,4894
gene:Os02g0301500,1695,2561
gene:Os02g0788400,3672,5001
gene:Os01g0509700,21,45
gene:Os01g0726100,17,44
gene:Os09g0342000,0,34
gene:Os01g0717400,0,0
gene:Os07g0102000,167,229
gene:Os09g0548083,11,17
gene:Os03g0328450,362,318
gene:Os02g0151100,143,263
gene:Os03g0647575,0,0
gene:Os09g0519000,29,0
gene:Os10g0205400,1,1
gene:Os07g0648700,0,0
gene:Os05g0371100,278,348
gene:ENSRNA049474711,0,0
gene:Os12g0490000,176,235
gene:Os07g0197000,0,0
gene:Os02g0168800,790,1283
gene:Os01g0206700,88,156
gene:Os01g0910900,4431,7761
gene:Os07g0123566,0,0
gene:Os03g0572925,0,5
gene:Os03g0276600,494,524
gene:Os07g0585200,0,0
gene:ENSRNA049471075,21,14
gene:Os07g0520200,0,205
gene:Os10g0525200,0,0
gene:Os01g0915600,2129,3427
gene:ENSRNA049468957,0,0
gene:Os08g0178300,746,1148
gene:Os03g0300500,0,0
gene:Os09g0553900,466,1556
gene:Os12g0235600,276,437
gene:Os05g0494050,39,71
gene:Os11g0118800,740,1140
gene:Os04g0407300,66,56
gene:Os03g0299400,0,0
gene:Os01g0114550,59,50
gene:Os03g0721400,508,868
gene:Os05g0316000,1457,2080
gene:Os10g0552200,0,0
gene:Os12g0216500,153,0
gene:Os03g0828600,12,9
gene:Os10g0458700,2893,3226
gene:Os04g0390800,8360,12022
gene:Os01g0891300,2633,2431
gene:Os06g0163701,2,3
gene:Os01g0216300,0,0
gene:Os02g0224800,427,663
gene:Os03g0618800,109,178
gene:Os03g0339900,473,463
gene:Os11g0125900,44,51
gene:Os12g0639000,4,11
gene:Os01g0162300,20,45
gene:Os03g0764500,48,48
gene:Os10g0406350,222,516
gene:Os02g0612000,2225,2218
gene:Os02g0793000,1482,1494
gene:Os10g0423800,0,5
gene:Os02g0621800,367,766
gene:Os01g0117600,224,271
gene:Os07g0620500,717,762
gene:Os01g0588600,3,28
gene:Os04g0627066,0,0
gene:Os03g0103033,0,0
gene:Os01g0159400,2009,3282
gene:Os01g0115600,40,154
gene:Os01g0919600,1074,2730
gene:Os01g0799600,0,0
gene:Os03g0616400,780,913
gene:Os01g0283100,2854,3846
gene:Os07g0467800,1152,1174
gene:Os02g0155300,93,203
gene:Os09g0433000,189,364
gene:Os02g0700300,68,96
gene:Os07g0439000,457,485
gene:Os07g0543800,0,0
gene:Os03g0769900,344,567
gene:Os02g0619600,119,485
gene:Os07g0295000,267,255
gene:Os01g0552050,517,691
gene:Os03g0825600,199,441
gene:Os06g0703400,0,0
gene:Os03g0232000,614,837
gene:Os12g0632401,0,35
gene:Os03g0717200,0,0
gene:Os06g0168500,179,732
gene:Os02g0183000,46,42
gene:Os01g0754000,71,143
gene:Os03g0827600,3032,4225
gene:Os11g0209050,4,0
gene:Os11g0109000,162,171
gene:Os08g0485000,192,636
gene:Os07g0578300,1136,504
gene:Os05g0560750,7,13
gene:Os06g0687600,1032,1101
gene:Os02g0827200,804,1416
gene:Os11g0512100,2139,371
gene:Os01g0559550,31,46
gene:Os07g0412100,3556,4650
gene:Os03g0254700,17142,23029
gene:Os07g0163500,1553,1490
gene:Os12g0405200,703,1028
gene:Os04g0552200,21,0
gene:Os03g0266100,3112,3909
gene:Os07g0597100,186,361
gene:Os01g0306650,0,0
gene:Os03g0718150,3,20
gene:Os08g0327501,129,154
gene:Os03g0266800,3173,4491
gene:Os08g0374701,7,17
gene:Os06g0320500,4416,6534
gene:Os02g0589450,0,0
gene:Os07g0596000,1026,918
gene:Os03g0155500,8,0
gene:Os10g0154000,2498,4024
gene:Os10g0174751,0,0
gene:Os07g0136866,135,167
gene:Os12g0585650,0,0
gene:Os05g0100500,1736,2896
gene:Os04g0182850,0,0
gene:Os04g0438200,0,0
gene:Os11g0585200,108,308
gene:Os02g0286350,10,17
gene:Os04g0308000,1123,1534
gene:Os02g0489500,41,92
gene:Os05g0426150,8,0
gene:Os02g0714700,199,287
gene:Os04g0689000,96,269
gene:Os06g0245700,1984,2483
gene:Os01g0507000,312,674
gene:Os01g0786700,26,53
gene:Os01g0759400,539,571
gene:Os03g0114950,0,0
gene:Os11g0228800,0,11
gene:Os03g0561400,1076,816
gene:Os09g0347101,0,0
gene:Os01g0651300,3,3
gene:Os04g0679500,0,1
gene:Os08g0282000,1060,1770
gene:Os10g0387050,6,7
gene:Os09g0494200,2486,5611
gene:Os06g0216800,827,793
gene:Os04g0309751,0,0
gene:Os07g0124300,0,13
gene:ENSRNA049474061,1,1
gene:Os03g0168900,825,1285
gene:Os04g0446500,1777,1871
gene:Os02g0568700,16,64
gene:Os08g0466200,145,107
gene:Os08g0422401,26,39
gene:Os04g0477200,206,308
gene:Os05g0418800,15,15
gene:Os09g0328900,8,0
gene:Os11g0577675,0,0
gene:Os11g0616300,27,28
gene:Os05g0564500,37,70
gene:Os02g0266100,1131,1691
gene:Os01g0733001,0,0
gene:Os08g0122900,0,14
gene:Os01g0652450,61,113
gene:Os08g0433400,52,101
gene:Os07g0141600,895,1293
gene:Os04g0394733,0,0
gene:Os04g0591900,0,0
gene:Os03g0219800,1292,1703
gene:Os03g0343800,151,160
gene:Os06g0628500,0,0
gene:Os03g0262000,46,100
gene:Os04g0677066,693,719
gene:Os11g0207600,45,57
gene:Os01g0752400,261,441
gene:Os07g0658300,1043,1723
gene:Os06g0345732,0,0
gene:Os01g0846500,707,940
gene:Os11g0194100,0,0
gene:Os01g0386500,518,408
gene:Os05g0416400,0,0
gene:Os01g0688600,195,397
gene:Os08g0168000,0,0
gene:Os04g0583200,213,312
gene:Os05g0498633,3,1
gene:Os06g0606000,828,1655
gene:Os12g0407200,152,293
gene:Os01g0697400,0,11
gene:Os07g0147600,357,820
gene:Os09g0309600,9,0
gene:Os05g0517200,2379,2769
gene:Os11g0393097,0,0
gene:Os01g0820400,14,11
gene:Os06g0295000,0,0
gene:Os04g0560100,1195,1169
gene:Os02g0587300,0,0
gene:Os05g0571200,33,85
gene:Os06g0621100,0,0
gene:Os01g0331100,143,54
gene:Os05g0147300,11,20
gene:Os09g0429400,140,149
gene:Os01g0955050,0,8
gene:Os08g0124533,0,0
gene:Os01g0213400,20,37
gene:Os05g0149300,19,65
gene:Os06g0155600,621,1084
gene:Os07g0249100,547,873
gene:Os12g0206950,7,4
gene:Os02g0121900,131,156
gene:Os08g0532200,1753,2001
gene:Os10g0468301,9,21
gene:Os01g0389700,24,46
gene:Os03g0194100,380,682
gene:Os01g0514600,155,94
gene:Os06g0473200,659,995
gene:Os01g0668500,14,25
gene:Os05g0355500,2807,2643
gene:Os07g0608300,1927,3021
gene:Os12g0506500,18,125
gene:Os10g0474250,12,22
gene:Os06g0490400,0,0
gene:Os11g0218560,0,0
gene:Os11g0609700,58,42
gene:Os09g0520700,11326,13501
gene:Os08g0428800,355,534
gene:Os01g0121700,2122,2059
gene:Os02g0651500,1103,1425
gene:Os09g0375300,27,63
gene:Os03g0324900,232,518
gene:Os06g0501900,60,230
gene:Os02g0202000,0,0
gene:Os02g0771100,1605,2411
gene:Os01g0916400,8004,8856
gene:Os06g0153600,233,325
gene:Os09g0349800,0,0
gene:Os11g0647866,2,4
gene:Os01g0274201,0,0
gene:Os09g0441400,283,691
gene:Os01g0609900,1031,5376
gene:Os07g0674200,2623,2508
gene:Os08g0509500,246,271
gene:Os07g0618600,1926,2437
gene:Os11g0198900,0,3
gene:Os02g0662700,482,1251
gene:Os03g0853700,1230,1595
gene:Os03g0136600,46,85
gene:Os03g0245200,0,0
gene:Os07g0550500,210,3223
gene:Os10g0198600,368,446
gene:Os01g0127700,265,449
gene:Os01g0904200,720,738
gene:Os06g0547201,0,0
gene:Os05g0460350,5,2
gene:Os05g0313600,10,20
gene:Os12g0204550,177,342
gene:Os02g0811400,0,3
gene:EPlORYSAT000373822,0,0
gene:Os07g0611700,49,66
gene:EPlORYSAT000373820,2,4
gene:Os08g0151300,47,38
gene:EPlORYSAT000373826,1,1
gene:Os05g0176400,58,77
gene:EPlORYSAT000373825,0,0
gene:Os03g0197825,1,0
gene:Os02g0674800,1492,2843
gene:Os05g0519200,1672,3073
gene:Os04g0382550,20,17
gene:Os03g0783100,4,5
gene:Os03g0307400,155,248
gene:Os10g0530900,315,1318
gene:Os07g0442000,2028,2792
gene:Os09g0133000,321,266
gene:Os01g0104000,1671,2749
gene:Os04g0410400,38,78
gene:Os03g0378832,0,0
gene:Os05g0194550,67,160
gene:Os01g0150700,79,101
gene:Os11g0141700,0,0
gene:Os09g0560100,66,73
gene:Os07g0575750,0,0
gene:Os04g0455650,29,34
gene:Os10g0548750,0,3
gene:Os11g0708100,15,14
gene:Os01g0800250,0,0
gene:Os02g0128501,0,9
gene:Os07g0521500,99,202
gene:Os09g0528200,625,1204
gene:ENSRNA049445269,0,2
gene:Os12g0137300,426,737
gene:Os07g0617700,35,68
gene:Os03g0425300,1757,3616
gene:Os11g0107775,0,0
gene:Os12g0599900,137,144
gene:Os12g0623900,60838,78606
gene:Os02g0731700,50,293
gene:Os02g0198600,3874,4109
gene:Os04g0661950,0,0
gene:Os04g0502300,2454,2358
gene:Os02g0661050,0,0
gene:Os04g0456300,5,6
gene:Os02g0639550,0,0
gene:Os10g0536500,268,238
gene:Os02g0194800,1486,2470
gene:Os08g0273000,0,6
gene:Os09g0436600,615,743
gene:Os08g0480000,250,948
gene:Os04g0197500,0,0
gene:Os04g0512250,68,44
gene:Os03g0788700,267,1575
gene:Os02g0276200,326,1914
gene:Os06g0730950,35,30
gene:Os03g0682666,70,88
gene:Os11g0143700,3,5
gene:Os02g0251900,0,0
gene:Os03g0643800,17,45
gene:Os08g0338200,1478,2177
gene:Os03g0830600,0,0
gene:Os03g0177400,48960,47020
gene:Os07g0538700,35,61
gene:Os11g0136500,248,266
gene:Os01g0857975,0,0
gene:Os12g0128700,6329,3488
gene:Os04g0168000,690,620
gene:Os02g0702500,23559,27727
gene:Os03g0773000,420,631
gene:Os06g0103600,413,412
gene:Os04g0590650,7,0
gene:Os01g0119000,53,112
gene:Os03g0646350,34,54
gene:Os10g0132800,290,453
gene:Os03g0192700,49704,104221
gene:Os07g0282500,13,22
gene:Os01g0876500,479,681
gene:Os03g0243200,504,697
gene:Os09g0469300,314,431
gene:Os03g0211100,574,880
gene:Os04g0287400,927,1569
gene:Os04g0478600,172,195
gene:Os04g0627200,74,102
gene:Os07g0527300,0,0
gene:Os03g0354500,5,5
gene:Os03g0604950,0,0
gene:Os08g0316900,1246,2265
gene:Os11g0216000,892,1367
gene:Os04g0667500,740,1072
gene:Os11g0265450,8,7
gene:Os07g0494700,0,0
gene:Os11g0212900,72,78
gene:ENSRNA049446186,0,0
gene:Os02g0620400,98,245
gene:Os07g0536966,0,4
gene:Os07g0115500,42,105
gene:Os03g0178000,36621,38110
gene:Os05g0241400,149,135
gene:Os07g0100300,2119,2691
gene:Os02g0125350,78,257
gene:ENSRNA049471273,7,5
gene:Os11g0103100,401,652
gene:Os07g0584283,28,156
gene:Os11g0229400,328,1143
gene:ENSRNA049472894,9,27
gene:Os09g0293601,191,393
gene:Os12g0559300,0,0
gene:Os07g0566150,66,67
gene:Os03g0750900,14,12
gene:Os05g0577800,736,903
gene:Os10g0131750,0,0
gene:Os05g0583100,57,77
gene:Os05g0438700,316,224
gene:Os02g0732400,39,20
gene:Os10g0557750,0,4
gene:Os03g0281466,789,687
gene:Os02g0528300,889,1179
gene:Os03g0800100,1264,1782
gene:Os07g0154900,13,55
gene:Os10g0162500,20,12
gene:Os04g0317400,0,0
gene:Os09g0376800,1500,2690
gene:Os05g0120100,2176,4006
gene:Os10g0188250,75,63
gene:Os08g0365800,15,16
gene:Os10g0155400,331,363
gene:Os05g0293600,0,0
gene:Os08g0137100,3669,4211
gene:Os01g0965900,585,1039
gene:Os06g0218500,1956,2663
gene:Os12g0572000,282,298
gene:Os04g0115800,8,20
gene:Os02g0688800,6,3
gene:Os06g0685250,9,24
gene:Os03g0363400,196,296
gene:Os02g0707200,77,115
gene:Os05g0588700,246,280
gene:Os03g0214050,3,2
gene:Os08g0242400,12,8
gene:Os04g0367201,6,0
gene:Os03g0700600,0,0
gene:Os03g0664901,0,0
gene:Os12g0604650,0,0
gene:Os05g0443800,404,304
gene:Os04g0675200,1548,2212
